productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance
42454,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/42454_200w.jpg,3,605,https://cpt.tcgcsv.com/6_l,2022-11-15T17:05:42.117,1,124/130,Uncommon,Special Energy,,,"Provides 2 Colorless Energy.
<br>Doesn't count as a basic Energy card.",,,,0.95,1.95,7.48,2.02,,Normal,,
42455,Fighting Energy,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/42455_200w.jpg,3,605,https://cpt.tcgcsv.com/7_l,2024-03-14T20:13:50.237,1,125/130,Common,Basic Energy,,,,,,,0.07,0.29,1.99,0.38,,Normal,,
42456,Fire Energy,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/42456_200w.jpg,3,605,https://cpt.tcgcsv.com/8_l,2022-11-15T17:37:23.643,1,126/130,Common,Basic Energy,,,,,,,0.29,0.56,1.99,0.77,0.74,Normal,,
42457,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/42457_200w.jpg,3,605,https://cpt.tcgcsv.com/9_l,2024-03-05T12:45:01.58,1,013/130,Holo Rare,Fire,80,Stage 1,,"[2] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.",W,1,13.32,23.48,39.99,23.8,,Holofoil,"[RRRR] Fire Blast (80)
<br>Discard 1 Fire Energy card attached to Ninetales in order to use this attack.",
42458,Pidgeot,Pidgeot,https://tcgplayer-cdn.tcgplayer.com/product/42458_200w.jpg,3,605,https://cpt.tcgcsv.com/b_l,2022-11-15T20:52:43.803,1,014/130,Holo Rare,Colorless,80,Stage 2,,[2] Wing Attack (20),L,,17.49,24.62,59.99,27.68,,Holofoil,"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",F-30
42459,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/42459_200w.jpg,3,605,https://cpt.tcgcsv.com/c_l,2022-11-16T17:20:31.52,1,015/130,Holo Rare,Water,90,Stage 2,,"[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. You can't add more than 20 damage this way.",G,3,7.46,11.72,35.0,11.41,,Holofoil,"[2WW] Whirlpool (40)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",
42460,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/42460_200w.jpg,3,605,https://cpt.tcgcsv.com/d_l,2022-11-16T17:35:19.75,1,016/130,Holo Rare,Lightning,80,Stage 1,,"[2L] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu.",F,1,20.0,29.39,99.99,30.83,,Holofoil,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Raichu does 30 damage to itself.",
42461,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/42461_200w.jpg,3,605,https://cpt.tcgcsv.com/f_l,2024-02-25T05:38:00.517,1,017/130,Holo Rare,Grass,70,Basic,,"[G] Swords Dance
<br>During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.",R,,14.44,17.83,49.99,24.21,,Holofoil,[3] Slash (30),F-30
42462,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/42462_200w.jpg,3,605,https://cpt.tcgcsv.com/g_l,2022-11-16T19:03:00.337,1,018/130,Holo Rare,Grass,100,Stage 2,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is Asleep, Confused, or Paralyzed.",[GGGG] Solarbeam (60),R,2,52.0,71.56,115.4,75.15,,Holofoil,,
42463,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/42463_200w.jpg,3,605,https://cpt.tcgcsv.com/h_l,2023-10-15T03:50:13.427,1,019/130,Holo Rare,Colorless,80,Stage 2,,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.",F,2,6.87,10.55,23.0,11.69,,Holofoil,"[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",P-30
42464,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/42464_200w.jpg,3,605,https://cpt.tcgcsv.com/j_l,2022-11-15T16:48:12.873,1,002/130,Holo Rare,Water,100,Stage 2,"<strong>Pokémon Power: Rain Dance</strong> As often as you like during your turn <em>(before your attack)</em>, you may attach 1 Water Energy card to 1 of your Water Pokémon. <em>(This doesn't use up your 1 Energy card attachment for the turn.)</em> This power can't be used if Blastoise is Asleep, Confused, or Paralyzed.","[WWW] Hydro Pump (40+)
<br>Does 40 damage plus 10 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",L,3,64.71,100.15,250.0,110.97,,Holofoil,,
42465,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/42465_200w.jpg,3,605,https://cpt.tcgcsv.com/k_l,2023-03-13T19:42:18.34,1,020/130,Holo Rare,Lightning,90,Basic,,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,3,15.88,24.0,49.99,23.04,26.99,Holofoil,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos in order to use this attack.",F-30
42466,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/42466_200w.jpg,3,605,https://cpt.tcgcsv.com/l_l,2022-11-15T16:26:37.777,1,021/130,Rare,Grass,80,Stage 2,,"[3] Twineedle (30x)
<br>Flip 2 coins. this attack does 30 damage times the number of heads.",R,0,0.92,1.38,4.75,1.69,,Normal,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F-30
42467,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/42467_200w.jpg,3,605,https://cpt.tcgcsv.com/m_l,2022-11-15T17:07:15.903,1,022/130,Rare,Colorless,80,Stage 1,,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,2,3.92,7.5,12.0,8.46,3.33,Normal,"[4] Hyper Beam (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",P-30
42468,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/42468_200w.jpg,3,605,https://cpt.tcgcsv.com/n_l,2022-11-15T17:12:57.773,1,023/130,Rare,Fighting,70,Stage 1,,[1FF] Slash (40),G,2,1.89,2.79,6.31,2.95,,Normal,"[FFFF] Earthquake (70)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L-30
42469,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/42469_200w.jpg,3,605,https://cpt.tcgcsv.com/p_l,2022-11-15T17:15:47.44,1,024/130,Rare,Lightning,70,Basic,,"[L] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,2,1.0,2.7,7.0,2.84,,Normal,"[1L] Thunderpunch (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage and Electabuzz does 10 damage to itself.",
42470,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/42470_200w.jpg,3,605,https://cpt.tcgcsv.com/q_l,2025-05-25T08:51:29.217,1,025/130,Rare,Lightning,80,Stage 1,"<strong>Pokémon Power: Buzzap</strong> At any time during your turn <em>(before your attack)</em>, you may Knock Out Electrode and attach it to 1 of your other Pokémon. If you do, choose a type of Energy. Electrode is now an Energy card of that type (instead of a Pokémon) that provides 2 Energy. This power can't be used if Electrode is Asleep, Confused, or Paralyzed.","[LLL] Electric Shock (50)
<br>Flip a coin. If tails, Electrode does 10 damage to itself.",F,1,0.9,2.98,5.59,3.46,3.97,Normal,,
42471,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/42471_200w.jpg,3,605,https://cpt.tcgcsv.com/r_l,2022-11-15T15:55:16.863,1,003/130,Holo Rare,Colorless,120,Basic,,"[2] Scrunch
<br>Flip a coin. If heads, prevent all damage done to Chansey during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",F,1,6.99,12.53,46.05,13.63,,Holofoil,"[4] Double-edge (80)
<br>Chansey does 80 damage to itself.",P-30
42472,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/42472_200w.jpg,3,605,https://cpt.tcgcsv.com/s_l,2022-11-15T16:24:04.763,1,033/130,Uncommon,Fire,100,Stage 1,,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine in order to use this attack.",W,3,0.25,1.5,5.0,1.87,,Normal,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",
42473,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/42473_200w.jpg,3,605,https://cpt.tcgcsv.com/t_l,2022-11-15T16:36:32.653,1,034/130,Uncommon,Grass,70,Stage 2,,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",R,,0.54,1.17,8.2,1.38,,Normal,"[GGGG] Mega Drain (40)
<br>
Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Butterfree has fewer damage counters than that, remove all of them.",F-30
42474,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/42474_200w.jpg,3,605,https://cpt.tcgcsv.com/v_l,2023-03-24T11:13:02.72,1,035/130,Uncommon,Fire,80,Stage 1,,[3] Slash (30),W,1,0.55,1.0,3.0,1.55,0.61,Normal,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon in order to use this attack.",
42475,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/42475_200w.jpg,3,605,https://cpt.tcgcsv.com/w_l,2022-11-15T16:54:40.253,1,036/130,Uncommon,Water,80,Stage 1,,[1WW] Aurora Beam (50),L,3,0.28,0.99,5.0,1.2,,Normal,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
42476,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/42476_200w.jpg,3,605,https://cpt.tcgcsv.com/x_l,2022-11-15T17:01:11.253,1,037/130,Uncommon,Colorless,70,Stage 1,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon.","[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",L,,0.5,1.24,5.0,1.54,,Normal,,F-30
42477,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/42477_200w.jpg,3,605,https://cpt.tcgcsv.com/z_l,2023-09-11T20:52:39.487,1,038/130,Uncommon,Colorless,40,Basic,,[1] Pound (10),,1,0.34,0.75,3.53,1.07,,Normal,,P-30
42478,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/42478_200w.jpg,3,605,https://cpt.tcgcsv.com/B_l,2022-11-15T17:29:07.32,1,039/130,Uncommon,Grass,80,Stage 1,,"[P] Teleport
<br>Switch Exeggutor with 1 of your Benched Pokémon.",R,3,0.39,1.04,8.98,1.17,1.0,Normal,"[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.",
42479,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/42479_200w.jpg,3,605,https://cpt.tcgcsv.com/C_l,2022-11-15T15:59:33.53,1,004/130,Holo Rare,Fire,120,Stage 2,"<strong>Pokémon Power: Energy Burn</strong> As often as you like during your turn <em>(before your attack)</em>, you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is Asleep, Confused, or Paralyzed.","[RRRR] Fire Spin (100)
<br>Discard 2 Energy cards attached to Charizard in order to use this attack.",W,3,212.49,298.0,999.69,311.65,,Holofoil,,F-30
42480,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/42480_200w.jpg,3,605,https://cpt.tcgcsv.com/D_l,2024-01-25T22:27:37.453,1,040/130,Uncommon,Colorless,50,Basic,,"[1] Leek Slap (30)
<br>Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Farfetch'd stays in play (even putting Farfetch'd on the Bench won't let you use it again).",L,1,0.13,0.52,4.99,0.65,,Normal,[3] Pot Smash (30),F-30
42481,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/42481_200w.jpg,3,605,https://cpt.tcgcsv.com/F_l,2022-11-15T17:34:13.793,1,041/130,Uncommon,Colorless,70,Stage 1,,"[3] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.",L,,0.39,1.15,8.98,1.15,1.1,Normal,[4] Drill Peck (40),F-30
42482,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/42482_200w.jpg,3,605,https://cpt.tcgcsv.com/G_l,2022-11-15T16:08:20.127,1,005/130,Holo Rare,Colorless,70,Stage 1,,"[1] Metronome
<br>
Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. <em>(No matter what type the Defending Pokémon is, Clefable's type is still Colorless.)</em>",F,2,8.0,13.77,30.0,15.85,5.97,Holofoil,"[2] Minimize
<br>All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",P-30
42483,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/42483_200w.jpg,3,605,https://cpt.tcgcsv.com/H_l,2022-11-15T16:05:42.517,1,006/130,Holo Rare,Colorless,40,Basic,,"[1] Sing
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",F,1,6.99,11.65,32.39,12.4,,Holofoil,"[3] Metronome
<br>Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required to use that attack, such as discarding Energy cards. <em>(No matter what type the Defending Pokémon is, Clefairy's type is still Colorless.)</em>",P-30
42484,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/42484_200w.jpg,3,605,https://cpt.tcgcsv.com/J_l,2024-07-26T16:11:41.357,1,065/130,Common,Psychic,30,Basic,,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P,,0.13,0.49,4.95,0.49,0.29,Normal,,
42485,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/42485_200w.jpg,3,605,https://cpt.tcgcsv.com/K_l,2024-07-26T16:11:41.403,1,066/130,Common,Grass,40,Basic,,[G] Vine Whip (10),R,1,0.17,0.4,4.95,0.37,,Normal,"[G] Call for Family
<br>Search your deck for a Basic Pokémon named Bellsprout and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",
42486,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/42486_200w.jpg,3,605,https://cpt.tcgcsv.com/L_l,2022-11-15T16:33:03.417,1,067/130,Common,Grass,40,Basic,,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.",R,1,0.3,1.49,5.0,1.98,0.68,Normal,,
42487,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/42487_200w.jpg,3,605,https://cpt.tcgcsv.com/M_l,2023-07-09T05:19:53.933,1,068/130,Common,Grass,40,Basic,,"[G] String Shot (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,0.16,0.48,4.95,0.44,,Normal,,
42488,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/42488_200w.jpg,3,605,https://cpt.tcgcsv.com/N_l,2024-07-26T16:11:41.48,1,069/130,Common,Fire,50,Basic,,[1] Scratch (10),W,1,0.3,0.93,6.5,0.99,,Normal,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Charmander in order to use this attack.",
42489,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/42489_200w.jpg,3,605,https://cpt.tcgcsv.com/P_l,2023-12-10T15:28:23.557,1,007/130,Holo Rare,Water,100,Stage 1,,[WWW] Dragon Rage (50),G,3,15.97,27.68,54.99,28.25,54.99,Holofoil,"[WWWW] Bubblebeam (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F-30
42490,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/42490_200w.jpg,3,605,https://cpt.tcgcsv.com/Q_l,2023-07-20T16:55:19.693,1,070/130,Common,Fighting,40,Basic,,"[1] Snivel
<br>
If the Defending Pokémon attacks Cubone during your opponent's next turn, any damage done by the attack is reduced by 20 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokémon ends this effect.)</em>",G,1,0.25,0.7,10.0,0.89,0.35,Normal,"[FF] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Cubone.",L-30
42491,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/42491_200w.jpg,3,605,https://cpt.tcgcsv.com/R_l,2024-10-15T08:45:13.17,1,071/130,Common,Fighting,30,Basic,,[F] Dig (10),G,,0.11,0.37,4.1,0.37,0.24,Normal,[FF] Mud Slap (30),L-30
42492,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/42492_200w.jpg,3,605,https://cpt.tcgcsv.com/S_l,2025-04-13T10:54:26.76,1,072/130,Common,Colorless,50,Basic,,"[1] Fury Attack (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,,0.1,0.37,2.09,0.34,0.25,Normal,,F-30
42493,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/42493_200w.jpg,3,605,https://cpt.tcgcsv.com/T_l,2022-11-15T17:10:59.283,1,073/130,Common,Psychic,50,Basic,,[1] Pound (10),P,1,0.15,0.45,1.99,0.5,0.35,Normal,"[PP] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",
42494,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/42494_200w.jpg,3,605,https://cpt.tcgcsv.com/V_l,2024-07-26T16:11:41.53,1,074/130,Common,Grass,50,Basic,,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.",R,1,0.19,0.5,7.98,0.5,0.55,Normal,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute.",
42495,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/42495_200w.jpg,3,605,https://cpt.tcgcsv.com/W_l,2023-10-23T09:34:35.79,1,075/130,Common,Psychic,30,Basic,,"[P] Sleeping Gas
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",,,0.19,0.41,5.25,0.4,,Normal,"[1P] Destiny Bond
<br>Discard 1 Psychic Energy card attached to Gastly in order to use this attack. If a Pokémon Knocks Out Gastly during your opponent's next turn, Knock Out that Pokémon.",F-30
42496,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/42496_200w.jpg,3,605,https://cpt.tcgcsv.com/X_l,2024-03-30T10:23:44.997,1,008/130,Holo Rare,Fighting,70,Basic,,[F] Jab (20),P,2,9.23,12.92,34.2,20.4,11.36,Holofoil,[1FF] Special Punch (40),
42497,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/42497_200w.jpg,3,605,https://cpt.tcgcsv.com/Z_l,2022-11-15T19:23:28.047,1,009/130,Holo Rare,Lightning,60,Stage 1,,"[1LL] Thunder Wave (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,1,7.0,11.5,20.0,12.02,8.99,Holofoil,"[2LL] Selfdestruct (80)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 80 damage to itself.",
42498,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/42498_200w.jpg,3,605,https://cpt.tcgcsv.com/-_l,2022-11-15T19:02:37.867,1,026/130,Rare,Colorless,90,Basic,,"[1] Fetch
<br>Draw a card.",F,3,1.0,2.99,8.15,3.39,,Normal,"[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",P-30
42499,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/42499_200w.jpg,3,605,https://cpt.tcgcsv.com/__l,2022-12-02T15:05:42.693,1,027/130,Rare,Psychic,40,Basic,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power stops working while Mr. Mime is Asleep, Confused, or Paralyzed.","[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",P,1,2.5,5.12,8.48,6.47,,Normal,,
42500,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/42500_200w.jpg,3,605,https://cpt.tcgcsv.com/00m,2024-05-27T06:13:27.597,1,028/130,Rare,Colorless,60,Stage 1,,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,1,2.06,3.48,10.0,4.67,5.47,Normal,"[3] Mirror Move
<br>If Pidgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the Defending Pokémon.",F-30
42501,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/42501_200w.jpg,3,605,https://cpt.tcgcsv.com/20m,2022-12-05T17:59:30.833,1,029/130,Rare,Grass,60,Basic,,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,1.69,3.15,10.0,3.31,,Normal,[2GG] Guillotine (50),
42502,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/42502_200w.jpg,3,605,https://cpt.tcgcsv.com/30m,2022-11-16T17:58:09.297,1,030/130,Rare,Colorless,90,Basic,"<strong>Pokémon Power: Thick Skinned</strong>
<br>
Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power stops working while Snorlax is already Asleep, Confused, or Paralyzed.","[4] Body Slam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,4,3.7,5.97,25.0,8.48,,Normal,,P-30
